distance id optim_v-1 optim_v-2 
10009.7 1 0.15 0.00015 
43807.26 3 0.1094628 0.000137281 
135761.3 4 0.1511814 0.0001758676 
51289.3 5 0.1052055 0.00015 
237529 6 0.15 0.0001116155 
10009.7 7 0.15 0.00015 
10010.03 8 0.150001 0.00015 
10009.38 9 0.149999 0.00015 
12494.98 10 0.15 0.000151 
7800.757 11 0.15 0.000149 
574373.7 12 0.1 1e-04 
574368.6 13 0.100001 1e-04 
574373.7 14 0.1 1e-04 
548051.1 15 0.1 0.000101 
574373.7 16 0.1 1e-04 
274.508 17 0.1439603 0.0001439603 
274.5637 18 0.1439613 0.0001439603 
274.4523 19 0.1439593 0.0001439603 
861.8519 20 0.1439603 0.0001449603 
31.17456 21 0.1439603 0.0001429603 
4.043198 22 0.1426755 0.0001426677 
4.034421 23 0.1426765 0.0001426677 
4.052016 24 0.1426745 0.0001426677 
132.4321 25 0.1426755 0.0001436677 
234.6788 26 0.1426755 0.0001416677 
0.04775316 27 0.1428247 0.0001428129 
0.04655349 28 0.1428257 0.0001428129 
0.04899441 29 0.1428237 0.0001428129 
181.0172 30 0.1428247 0.0001438129 
176.4098 31 0.1428247 0.0001418129 
0.03491494 32 0.1428258 0.0001428099 
0.0337345 33 0.1428268 0.0001428099 
0.03613697 34 0.1428248 0.0001428099 
179.9552 35 0.1428258 0.0001438099 
177.4834 36 0.1428258 0.0001418099 
0.01372931 37 0.1428353 0.0001428053 
0.01290135 38 0.1428363 0.0001428053 
0.01459884 39 0.1428343 0.0001428053 
178.4079 40 0.1428353 0.0001438053 
179.0491 41 0.1428353 0.0001418053 
0.004144305 42 0.1428482 0.000142804 
0.003838732 43 0.1428492 0.000142804 
0.004491429 44 0.1428472 0.000142804 
178.0562 45 0.1428482 0.000143804 
179.4042 46 0.1428482 0.000141804 
0.007582224 47 0.1428562 0.0001428065 
0.007633668 48 0.1428572 0.0001428065 
0.00757232 49 0.1428552 0.0001428065 
179.0197 50 0.1428562 0.0001438065 
178.4211 51 0.1428562 0.0001418065 
0.004299647 52 0.1428493 0.0001428043 
