0 100 1 0
1 99.5198309332 1.43203648072 0.0481325860384
2 98.8370118096 2.04600774552 0.116980444916
3 97.8711303525 2.91368346557 0.215186181896
4 96.5150264469 4.13025812348 0.354715429647
5 94.630850431 5.81728201355 0.551867555457
6 92.0506494524 8.12103669418 0.828313853414
7 88.5864780478 11.2016101474 1.21191180482
8 84.0566815086 15.206527705 1.73679078639
9 78.3331103657 20.2248907789 2.44199885544
10 71.4053366845 26.2266890567 3.36797425875
11 63.4408260044 33.0085511559 4.55062283973
12 54.8047407744 40.181325801 6.01393342461
13 46.0084770941 47.2280667939 7.76345611199
14 37.5934164882 53.6231483232 9.78343518865
15 30.0020015282 58.9589096515 12.0390888203
16 23.4968427661 63.02009825 14.4830589839
17 18.1530296792 65.7836414501 17.0633288707
18 13.9039349818 67.3660934529 19.7299715653
19 10.6039887428 67.9566249285 22.4393863287
20 8.08139336203 67.762556407 25.1560502309
21 6.1713757429 66.9761142459 27.8525100112
22 4.73193302593 65.7596434618 30.5084235123
23 3.64826099788 64.2424541003 33.1092849018
24 2.83110353169 62.5237539041 35.6451425642
25 2.2127402959 60.6777646709 38.1094950332
26 1.74253638944 58.7590639651 40.4983996454
27 1.38293670369 56.8072805661 42.8097827302
28 1.10617014633 54.8509053562 45.0429244975
29 0.891721332038 52.9102099566 47.1980687114
30 0.724407810848 50.9994481852 49.2761440039
31 0.592956253621 49.1284861283 51.2785576181
32 0.488959103822 47.3039967241 53.2070441721
33 0.406118409148 45.5303248292 55.0635567617
34 0.339674845333 43.8101403335 56.8501848211
35 0.286031662183 42.1448678073 58.5691005306
36 0.24244323867 40.5350429273 60.222513834
37 0.20680182235 38.9805560346 61.8126421431
38 0.177480634813 37.4808306514 63.3416887138
39 0.153216739412 36.0349564449 64.8118268157
40 0.133027155409 34.6417840764 66.2251887682
41 0.116129156461 33.300015001 67.5838558425
42 0.101913125378 32.0082303318 68.8898565428
43 0.0898907252433 30.7649485552 70.1451607195
44 0.079674608442 29.5686469052 71.3516784863
45 0.0709523667152 28.4177892423 72.5112583909
46 0.0634700862829 27.310842794 73.6256871197
47 0.0570241152849 26.2462850421 74.6966908426
48 0.0514472782321 25.2226176563 75.7259350654
49 0.0466028935467 24.2383711948 76.7150259117
50 0.0423800818192 23.2921083193 77.6655115989
51 0.0386816016456 22.3824356026 78.5788827957
52 0.0354320240674 21.5079920143 79.4565759617
53 0.0325666661373 20.6674594794 80.2999738545
54 0.0300316601123 19.8595610501 81.1104072898
55 0.0277822031635 19.0830608928 81.889156904
56 0.0257792530693 18.336766145 82.637454602
57 0.0239911895614 17.619523429 83.3564853814
58 0.0223896310599 16.9302215094 84.0473888595
59 0.0209517039379 16.2677872134 84.7112610826
60 0.0196569956913 15.6311869495 85.3491560548
61 0.0184884694132 15.0194245026 85.962087028
62 0.0174311492151 14.4315406159 86.5510282349
63 0.0164724491547 13.8666114447 87.1169161062
64 0.0156013359143 13.3237477779 87.6606508862
65 0.0148074351786 12.802094316 88.1830982488
66 0.0140825535705 12.3008275844 88.685089862
67 0.0134196427104 11.8191552288 89.1674251285
68 0.0128119745935 11.3563152218 89.6308728036
69 0.0122540305175 10.9115747117 90.0761712578
70 0.0117409403085 10.4842288908 90.5040301689
